FECHA_CSV;SIGNATURA;NOMBRE;DIRECCION;CP;PROV_CODIGO;PROVINCIA;MUNI_CODIGO;MUNICIPIO;COMARCA;EMAIL;TELEFONO;FAX;WEB;ACTIVIDADES;EN_LOCALIDADES
26/01/2025 1:00;CVTA00230 A;CENTRO BUCEO ALTAIR;CALLE ROSA CHACEL, 20 -LOC. D;3008;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;reservas@alicantebuceo.es;634 95 90 13;;https://alicantebuceo.es;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00231 A;TABARCA SNORKEL;PASEO TOMÁS Y VALIENTE-MUELLE DE TRÁFICO INTERIOR, S/N;3002;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;tabarcasnorkel@gmail.com;622208127;;http://www.tabarcasnorkel.com;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00232 A;JETSURF DENIA;CALLE MOLL DE LA PANSA (C.COMERCIAL PUERTO DEPORTIVO), LOCAL B040;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;jetsurfdenia@gmail.com;615102306;;www.jetsurfdenia.com;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00233 A;COSTA KAYAKS;CALLE TEULADA, 122;3740;3;ALICANTE;71;GATA DE GORGOS;LA MARINA ALTA;info@costakayaks.com;680537296;;www.costakayaks.com;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00234 A;BELUGAVELA CRUCEROS;CALLE PUERTO DEPORTIVO MARINA DENIA, S/N;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;info@belugavela.com;653806508;;http://belugavela.com;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00235 A;JAIME ARA ARACIL;CALLE ENRIC HERNANDEZ, 10 - 3º;3801;3;ALICANTE;9;ALCOI/ALCOY;L'ALCOIA;jau.ara@gmail.com;722793970;;;;Alcoi/Alcoy (ALICANTE)
26/01/2025 1:00;CVTA00236 A;MEDITERRANEAN JET NAUTICA;PLAYA PLAYAS LA FOSSA Y ARENAL-BOL (PUESTOS PADDLE SURF), S/N;3710;3;ALICANTE;47;CALP;LA MARINA ALTA;laura.alonso@mjnautica.com      info@mjnautica.com;615845797;;;;Calp (ALICANTE)
26/01/2025 1:00;CVTA00237 A;SEAWOLF TEAM;CALLE PLAYA DEL PORTET, S/N;3724;3;ALICANTE;128;TEULADA;LA MARINA ALTA;laura.alonso@estudiovega.com;915239725;;;;Teulada (ALICANTE)
26/01/2025 1:00;CVTA00238 A;AKRABOATS;PLAYA MUELLE LEVANTE, 8-LOCAL 3;3001;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@akraboats.com;966306777;;http://akraboats.com;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00239 A;KARTING ALACANT;CARRETERA SAN VICENTE DEL RASPEIG - SAN JUAN DE ALICANTE, KM 3,8;3112;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;kartingalacant@gmail.com;669354480;;http://kartingalacant.es;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00240 A;COSTA BLANCA NORDIC WALKING;CALLE FOCS, 19;3294;3;ALICANTE;65;ELX/ELCHE;EL BAIX VINALOPO;info@nordicwalkingalicante.es;670 819 871;;https://www.nordicwalkingalicante.es;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00242 A;ENDEMICA;CALLE L'EMPECINADO, 19;3750;3;ALICANTE;101;PEDREGUER;LA MARINA ALTA;info@endemicanatura.com;616043173;;http://endemicanatura.com;;Alcalalí (ALICANTE), Benissa (ALICANTE), Dénia (ALICANTE), La Vall d'Alcalà (ALICANTE), la Vall de Gallinera (ALICANTE), La Vall de Laguar (ALICANTE), Pedreguer (ALICANTE), Pego (ALICANTE), Xaló (ALICANTE)
26/01/2025 1:00;CVTA00243 A;HAMMERSEA;CALLE MARSELLA, S/N;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;info@hammersea.com;617722505;;http://hammersea.com;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00244 A;DIVERMAR PARK;CALLE MIRARROSA, 13 - 4º K;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;divermarpark@gmail.com;642449072;;;;Dénia (ALICANTE), El Puig de Santa Maria (VALENCIA)
26/01/2025 1:00;CVTA00245 A;VIVE VIU VERD;CALLE SALAMANCA, 9;3813;3;ALICANTE;130;TOLLOS;EL COMTAT;info@viveviuverd.es;616337800;;http://www.viveviuverd.es;;Tollos (ALICANTE)
26/01/2025 1:00;CVTA00246 A;DOMINA EL MAR;PASEO MARINA DE DÉNIA, E,, 76;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;israel@dominaelmar.com;680440440;;http://www.dominaelmar.com;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00247 A;EZZ BAILY;CAMINO  ASSAGADOR DE LA MARJAL, 22;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;javierdelrealperello@gmail.com;646909131;;http://ezzbaily.es;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00248 A;AWAKE SENSES;AVENIDA CONDOMINA, ESC. 2, 7ºE, 58;3540;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@awakesenses.com;666 313 166;;https://www.awakesenses.com;;El Campello (ALICANTE)
26/01/2025 1:00;CVTA00249 A;MOTOFIESTA;CARRETERA MORAIRA - CALPE, LOCAL 1, 219;3724;3;ALICANTE;128;TEULADA;LA MARINA ALTA;info@motofiesta.eu;966146688;;http://motofiesta.eu;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00250 A;PETER MURDOCH;AVENIDA PRINCIPE DE ASTURIAS, 9 1;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;juanjo@vivespons.com;966432624;;http://www.blancabikes.es;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00251 A;MIGUEL CATALA PEREZ;CALLE CAPELLETES, 8;3726;3;ALICANTE;42;POBLE NOU DE BENITATXELL, EL/ BENITACHELL;LA MARINA ALTA;tperezsegui@hotmail.com;606505750;;;;Teulada (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00253 A;CARLOS VIDAL ROMAN;CALLE SANTO TOMÁS, 9 - BAJO DCHA., 9;3002;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;carlosvidal11@gmail.com;636424020;;http://siquepasa.com;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00254 A;ALICANTE PARASAILING XPERIENCE;CALLE DE LA ILLETA (C.N. EL CAMPELLO), S/N;3560;3;ALICANTE;50;EL CAMPELLO;L'ALACANTI;info@cncampello.com;965633400;;www.parasailingalicante.com;;El Campello (ALICANTE)
26/01/2025 1:00;CVTA00255 A;DANIEL POMARES MIRA;CALLE SAN JUAN DE LA CRUZ, 37-2º;3660;3;ALICANTE;93;NOVELDA;EL VINALOPO MITJA/EL VINALOPO;biosferadpm@gmail.com;677319042;;;;Castalla (ALICANTE), Elda (ALICANTE), Petrer (ALICANTE), Tibi (ALICANTE)
26/01/2025 1:00;CVTA00256 A;SHA WELLNESS CLINIC;CALLE VERDEROL, 5;3581;3;ALICANTE;11;L'ALFÀS DEL PI;LA MARINA BAIXA;finances@shawellnessclinic.com;965850812;;;;L'Alfàs del Pi (ALICANTE)
26/01/2025 1:00;CVTA00257 A;LA SAL CENTRO DE BUCEO;CALLE NUEVA DARSENA PESQUERA LOCAL Nº 4, S/N;3008;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;aitanamar@@aitanamar.com;664875587;;http://www.lasaldivingcenteralicante.com;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00258 A;ADVENTURE BOAT S.L.;PASEO VISTA ALEGRE S/N PUERTO MARINA SALINAS, PANTALÁN H;3182;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@adventureboat.es;655 927 358;;http://www.adventureboat.es;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00259 A;SCOOTATRIP;CALLE VICTORIA KENT, 18 1ºESC 2;3206;3;ALICANTE;65;ELX/ELCHE;EL BAIX VINALOPO;info@scootatrip.es;(+34) 649 088 076;;https://www.scootatrip.es;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00260 A;CLUB NAUTICO DE ALTEA;AVENIDA DEL PUERTO, 50;3590;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;cnaltea@cnaltea.com;965 842 185;;http://www.cnalteal.com;;Altea (ALICANTE)
26/01/2025 1:00;CVTA00261 A;VERTIGEN AVENTURES;CALLE LUIS VIVES, 116-1ER A;3660;3;ALICANTE;93;NOVELDA;EL VINALOPO MITJA/EL VINALOPO;vertigenaventures@gmail.com;+34 632 18 04 53;;https://vertigenaventures.com;;Novelda (ALICANTE)
26/01/2025 1:00;CVTA00262 A;HIKINGALICANTE;CALLE MIRAFLOR, 1;3005;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;hikingalicante@gmail.com;660507225;;http://www.hikingalicante.com;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00263 A;LA BOCANA SAILING POINT;PUERTO DEPORTIVO CAMPOMANES MARINA GREENWICH, S/N;3590;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;info@labocanasailingpoint.com;+34 637 800 791;;https://www.labocanasailingpoint.com;;Altea (ALICANTE)
26/01/2025 1:00;CVTA00264 A;QUALITY TOURS MARIOLA;AVENIDA HISPANIDAD, 85;3804;3;ALICANTE;9;ALCOI/ALCOY;L'ALCOIA;info@qtmariola.com;965051700;;http://www.qtmariola.com;;Alcoi/Alcoy (ALICANTE)
26/01/2025 1:00;CVTA00265 A;AWANA;AVENIDA CONDOMINA, 70 BL5 E15;3540;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@awanamountains.com;636852977;;http://www.awanamountains.com;;Agost (ALICANTE), Agres (ALICANTE), Beniarrés (ALICANTE), Busot (ALICANTE), Calp (ALICANTE), Cocentaina (ALICANTE), Xixona/Jijona (ALICANTE), Bocairent (VALENCIA)
26/01/2025 1:00;CVTA00266 A;MARIA MADALINA CUCULEANU;CALLE CODOLLA, 2, 1ºD;3530;3;ALICANTE;94;LA NUCIA;LA MARINA BAIXA;info@mytourscostablanca.com;643872416;;http://www.mytourscostablanca.com;;La Nucia (ALICANTE)
26/01/2025 1:00;CVTA00267 A;MULTISERVICIO V MOTORS;PUERTO MUELLE DE LEVANTE, 20A03;3002;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;vmotors.rent@gmail.com;695612134;;;;Alacant/Alicante (ALICANTE), El Campello (ALICANTE), Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00268 A;MARINA JETS ALICANTE;PUERTO MUELLE DE LEVANTE TINGLADO, 20 A;3002;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;vmotors.rent@gmail.com;695612134;;;;Alacant/Alicante (ALICANTE), El Campello (ALICANTE), Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00269 A;VADUM MARIS;CALLE HERMANOS NAVARRO CARACENA, 123 BAJO;3206;3;ALICANTE;65;ELX/ELCHE;EL BAIX VINALOPO;direccion@vadummaris.com;654540421;;http://www.vadummaris.com;;Altea (ALICANTE), Benidorm (ALICANTE), Calp (ALICANTE), Santa Pola (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00270 A;XABIA GO;CAMINO CABANES, 230;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;info@xabiago.com;965795511;;https://xabiago.com/;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00271 A;CENTRO HIPICO LLEDÓ;PARTIDA PINELLA, ASSAGADOR DEL PALMAR, S/N;3709;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;info@centrohipicolledo.com;629987404;;http://www.centrohipicolledo.com;;Dénia (ALICANTE), Ondara (ALICANTE), Pedreguer (ALICANTE)
26/01/2025 1:00;CVTA00272 A;COSTA BLANCA CHALLENGE;AVENIDA JUAN GIL ALBERT, 3;3804;3;ALICANTE;9;ALCOI/ALCOY;L'ALCOIA;gerente@costablancachallenge.com;678 97 12 09;;https://costablancachallenge.com;;Alcoi/Alcoy (ALICANTE)
26/01/2025 1:00;CVTA00273 A;BLUE VALLEY;AVENIDA COSTA BLANCA, 114;3540;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@bluevalleyco.com;635230672;;http://bluevalleywatersports.com;;Agost (ALICANTE), Alacant/Alicante (ALICANTE), Aspe (ALICANTE), Benidorm (ALICANTE), Busot (ALICANTE), El Campello (ALICANTE), Elx/Elche (ALICANTE), Finestrat (ALICANTE), Monforte del Cid (ALICANTE), Mutxamel (ALICANTE), Novelda (ALICANTE), Sant Joan d'Alacant (ALICANTE), Sant Vicent del Raspeig/San Vicente del Raspeig (ALICANTE), Torrevieja (ALICANTE), Xàbia/Jávea (ALICANTE), Xixona/Jijona (ALICANTE)
26/01/2025 1:00;CVTA00274 A;GET LOST;CARRETERA BENITATXELL CV 740 - KM 0.1, S/N;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;rui.cabaco@marocchallenge.org;652716076;;http://www.get-lost.es;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00275 A;BARBARA BOATS;CALLE DOC CLAVERO, 7;3013;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@barbaraboats.com;676980943;;http://barbaraboats.com;;Alacant/Alicante (ALICANTE), Benidorm (ALICANTE)
26/01/2025 1:00;CVTA00276 A;GUIAS MAS VERTICAL;PARTIDA DEL BELICH RA, 20;3640;3;ALICANTE;89;MONÒVER/MONÓVAR;EL VINALOPO MITJA/EL VINALOPO;info@guiasmasvertical.com;665513494;;;;Monòver/Monóvar (ALICANTE)
26/01/2025 1:00;CVTA00277 A;DIEGO DE ALZAA;PLAYA MARINETA CASIANA (MARINA DE DÉNIA);3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;diegodealzaa@gmail.com;670520725;;http://diegodealzaa.com;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00278 A;LUNA 7;AVENIDA ALCOY  EDIFICIO PRINCIPADO B LOCAL 1, 3;3503;3;ALICANTE;31;BENIDORM;LA MARINA BAIXA;veleroluna7@gmail.com;629656049;;http://@navegaporBenidorm (facebook);;Altea (ALICANTE), Benidorm (ALICANTE), Calp (ALICANTE), Teulada (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00280 A;ATOPEISSION;CALLE CURRICA (PUERTO DPTVO MARINA GREENWICH), 31;3599;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;cferrer@marinagreenwich.com;965842200;;http://instagram.com/atopission;;Altea (ALICANTE), Calp (ALICANTE)
26/01/2025 1:00;CVTA00281 A;AT SEA BOAT RENTAL;PASEO VISTALEGRE (PUERTO DEPORTIVO MARINA SALINAS), S/N;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@atseaboatrental.com;633232270;;http://www.atseaboatrental.com;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00282 A;LA TERRETA ESPORTS I AVENTURA;CALLE ALACANT, 50;3726;3;ALICANTE;42;POBLE NOU DE BENITATXELL, EL/ BENITACHELL;LA MARINA ALTA;info@laterreta-aventures.es;617249808;;https://www.laterreta-aventures.es/;;Benimantell (ALICANTE), Poble Nou de Benitatxell, el/ Benitachell (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00283 A;NAVEGARIA;CALLE CORBETA, 21, BJ;3599;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;info@navegaria.com;629664902;;;;Altea (ALICANTE)
26/01/2025 1:00;CVTA00284 A;BLUE CHARTER;AVENIDA MADRID, 32 19A;3503;3;ALICANTE;31;BENIDORM;LA MARINA BAIXA;info@bluecharteraltea.com;639713132;;http://www.bluecharteraltea.com;;Altea (ALICANTE)
26/01/2025 1:00;CVTA00285 A;SAILOR'S CHARTER;CALLE MUSICO AGUSTIN BERTOMEU, 4, T2 1ºA;3008;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;sailorscharter@gmail.com;619171695;;http://WWW.SAILORSCHARTER.COM;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00286 A;OTEKA AVENTURA;AVENIDA CONSTITUCION, 4 - PB;3720;3;ALICANTE;41;BENISSA;LA MARINA ALTA;info@otekaaventura.es;655115963;;www.otekaaventura.es;;Alacant/Alicante (ALICANTE), Bolulla (ALICANTE), Confrides (ALICANTE), La Vila Joiosa/Villajoyosa (ALICANTE), Petrer (ALICANTE), Polop (ALICANTE), Redován (ALICANTE), Villena (ALICANTE)
26/01/2025 1:00;CVTA00287 A;KANALOA AVENTURAS;AVENIDA PARIS, 1;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;aventurakanaloa@gmail.com;633309151;;;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00288 A;ACRONAUTICA;AVENIDA JUAN FUSTER ZARAGOZA, 3 - 1ºB;3503;3;ALICANTE;31;BENIDORM;LA MARINA BAIXA;info@acronautica.com;690737626;;http://www.acronautica.com;;Altea (ALICANTE), Benidorm (ALICANTE)
26/01/2025 1:00;CVTA00289 A;LA ZONA SURF SCHOOL SL;CALLE ARQUITECTO GUARDIOLA, NUM 24, 2., 24;3007;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@euroasesores.es;965131105;;;;Alacant/Alicante (ALICANTE), El Campello (ALICANTE), Poble Nou de Benitatxell, el/ Benitachell (ALICANTE)
26/01/2025 1:00;CVTA00290 A;ALIMED;AVENIDA VILLAJOYOSA, 14 - 8º - 39, 14;3016;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@alimedboats.es;608585895;;http://WWW.ALIMEDBOATS.ES;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00291 A;NAVEGAMED;CALLE PUERTA DE DAMASCO,Nº 3,PISO 4º,PTA.12, 3;3140;3;ALICANTE;76;GUARDAMAR DEL SEGURA;EL BAIX SEGURA/LA VEGA BAJA;nestorparres@hotmail.com;622772280;;http://www.navegamed.com;;Guardamar del Segura (ALICANTE)
26/01/2025 1:00;CVTA00292 A;OCTOPUS DIVING S.L.;CAMINO CAMI VELL ALT DENIA A XABIA 52C, 52C;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;info@octopus-denia.com;664638176;;http://www.octopus-denia.com;;Dénia (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00293 A;AKRAVENTURAS;CALLE TUCUMAN ,16, 6º DCHA, 16;3005;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@akraventuras.com;667713103;;http://WWW.AKRAVENTURAS.COM;;Alcoi/Alcoy (ALICANTE), Banyeres de Mariola (ALICANTE), Beniarbeig (ALICANTE), Callosa d'en Sarrià (ALICANTE), Confrides (ALICANTE), Onil (ALICANTE), Petrer (ALICANTE), Planes (ALICANTE), Relleu (ALICANTE), Villena (ALICANTE)
26/01/2025 1:00;CVTA00294 A;ALANATURE;CALLE ALFONSO EL SABIO, 66 - BAJO D, 66;3690;3;ALICANTE;122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;L'ALACANTI;info@alanature.es;+34 607 345 712;;https://www.alanature.es;;Agres (ALICANTE), Alcoi/Alcoy (ALICANTE), Altea (ALICANTE), Bolulla (ALICANTE), Callosa de Segura (ALICANTE), Confrides (ALICANTE), Elda (ALICANTE), Ibi (ALICANTE), La Vall d'Alcalà (ALICANTE), La Vila Joiosa/Villajoyosa (ALICANTE), L'Alfàs del Pi (ALICANTE), Orihuela (ALICANTE), Polop (ALICANTE), Quatretondeta (ALICANTE), Redován (ALICANTE), Villena (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00295 A;TABARCA ONLINE;PASEO ADOLFO SUAREZ, 2, ESTE, PABELLÓN 9, 2;3130;3;ALICANTE;121;SANTA POLA;EL BAIX VINALOPO;info@tabarca.online;644536355;;https://tabarca.online;;Alacant/Alicante (ALICANTE), Pilar de la Horadada (ALICANTE), Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00296 A;CINT CLIMBING;AVENIDA JAIME I,  29 - B - 8, 29;3005;3;ALICANTE;14;ALACANT/ALICANTE;EL COMTAT;cintclimbing@gmail.com;600858220;;http://www.cintclimbing.com;;Alcoi/Alcoy (ALICANTE), Callosa de Segura (ALICANTE), Confrides (ALICANTE), Ibi (ALICANTE), L'Alfàs del Pi (ALICANTE), Monforte del Cid (ALICANTE), Ondara (ALICANTE), Polop (ALICANTE), Redován (ALICANTE), Villena (ALICANTE), Anna (VALENCIA), Enguera (VALENCIA), Tous (VALENCIA), Vallada (VALENCIA)
26/01/2025 1:00;CVTA00297 A;WATERSPORTS ALICANTE;PUERTO MARINA DEPORTIVA DE ALICANTE (MUELLE DE LEVANTE 8), 8;3001;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;watersportsalicante@gmail.com;603708822;;http://watersportsalicante.com;;Alacant/Alicante (ALICANTE), Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00298 A;MAREMOTOsports Denia;PUERTO PUERTO DEPORTIVO MARINA DE DENIA, 1;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;denia@maremoto.com;619103484;;https://www.maremotosports.com/denia;;Dénia (ALICANTE)
26/01/2025 1:00;CVTA00299 A;ACTIVIDADES BENIDORM;PASEO COLÓN ,MUELLE INDUSTRIAL, OFICINA 4;3501;3;ALICANTE;31;BENIDORM;LA MARINA BAIXA;info@actividadesbenidorm.com;655 559 994;;http://www.actividadesbenidorm.com;;Benidorm (ALICANTE)
26/01/2025 1:00;CVTA00300 A;NAUTILUS NAUTICAL SPORTS;PUERTO PUERTO DEPORTIVO MARINA DE LAS DUNAS, 1;3140;3;ALICANTE;76;GUARDAMAR DEL SEGURA;EL BAIX SEGURA/LA VEGA BAJA;info@nautilusnauticalsports.com;634530534;;http://www.nautilusnauticalsports.com;;Guardamar del Segura (ALICANTE)
26/01/2025 1:00;CVTA00301 A;MEDITERRANEAN KAYAKS;PARTIDA MADRIGUERES SUD, 61-A, 61;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;ingenieria@pereto.es;691557666;;;;Calp (ALICANTE), Dénia (ALICANTE), Poble Nou de Benitatxell, el/ Benitachell (ALICANTE), Teulada (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00302 A;MAREMOTOsports Torrevieja;PUERTO PUERTO DEPORTIVO MARINA SALINAS, 1;3181;3;ALICANTE;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;torrevieja@maremoto.com;600475000;;https://www.maremotosports.com/torrevieja;;Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00303 A;MAREMOTOsports Altea;PUERTO PUERTO DEPORTIVO MARINA GREENWICH, 1;3590;3;ALICANTE;18;ALTEA;LA MARINA BAIXA;altea@maremoto.com;671000600;;https://www.maremotosports.com/altea;;Altea (ALICANTE)
26/01/2025 1:00;CVTA00304 A;SERPA CLIMBING;PARTIDA BENIADLA, 10;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;serpa@climbingismotion.com;646 952 033;;https://climbingismotion.com;;Agost (ALICANTE), Alcalalí (ALICANTE), Alcoi/Alcoy (ALICANTE), Altea (ALICANTE), Bolulla (ALICANTE), Busot (ALICANTE), Callosa de Segura (ALICANTE), Calp (ALICANTE), Castell de Castells (ALICANTE), Cocentaina (ALICANTE), Crevillent (ALICANTE), Dénia (ALICANTE), El Castell de Guadalest (ALICANTE), El Pinós/Pinoso (ALICANTE), Finestrat (ALICANTE), la Vall de Gallinera (ALICANTE), Llíber (ALICANTE), L'Orxa/Lorcha (ALICANTE), Millena (ALICANTE), Murla (ALICANTE), Orihuela (ALICANTE), Parcent (ALICANTE), Pedreguer (ALICANTE), Petrer (ALICANTE), Poble Nou de Benitatxell, el/ Benitachell (ALICANTE), Polop (ALICANTE), Redován (ALICANTE), Sella (ALICANTE), Tàrbena (ALICANTE), Tibi (ALICANTE), Tormos (ALICANTE), Xàbia/Jávea (ALICANTE), Xaló (ALICANTE), Gandia (VALENCIA)
26/01/2025 1:00;CVTA00305 A;CLUB DEPORTIVO PARRES SANTA POLA;AVENIDA BLASCO IBAÑEZ, S/N (PLAYA DEL TAMARIT), 1;3130;3;ALICANTE;121;SANTA POLA;EL BAIX VINALOPO;info@parreswatersports.com;663457320;;http://www.parreswatersports.com;;Alacant/Alicante (ALICANTE), Santa Pola (ALICANTE)
26/01/2025 1:00;CVTA00306 A;CLUB DEPORTIVO PARRES ELCHE;AVENIDA SAN BARTOLOME DE TIRAJANA, 22-LOCAL 8-ARENALES SOL, 22;3195;3;ALICANTE;65;ELX/ELCHE;EL BAIX VINALOPO;info@parreswatersports.com;663457320;;http://www.parreswatersports.com;;Alacant/Alicante (ALICANTE), Elx/Elche (ALICANTE)
26/01/2025 1:00;CVTA00307 A;SEATRAVEL;PUERTO PUERTO DEPORTIVO MARINA MIRAMAR, LOCAL 2B, 2;3130;3;ALICANTE;121;SANTA POLA;EL BAIX VINALOPO;admin@musivum.es;601014580;;http://www.seatravel.es;;Alacant/Alicante (ALICANTE), Altea (ALICANTE), Santa Pola (ALICANTE), Torrevieja (ALICANTE)
26/01/2025 1:00;CVTA00308 A;CENTRO DE FORMACION MARITIMO DENIA;AVENIDA JOAN FUSTER, 11 - B, 11;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;info@centrodeformacionmaritimodenia.com;660715489;;http://www.centrodeformacionmaritimodenia.com;;Dénia (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00309 A;KAYAKS EL CALO XABIA;CAMINO CAMI VELL DEL MORRO CASTELL, 1;3730;3;ALICANTE;82;XÀBIA/JÁVEA;LA MARINA ALTA;info@kayaks-el-calo.com;626404689;;https://www.kayaks-el-calo.com/;;Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00310 A;MOUNTAIN FITNESS;PARTIDA CANAL, 10;3440;3;ALICANTE;79;IBI;L'ALCOIA;formacion@mountainfitness.es;676 281 888;;https://mountainfitness.es;;Cañada (ALICANTE), La Vila Joiosa/Villajoyosa (ALICANTE)
26/01/2025 1:00;CVTA00312 A;EMOTIONAL BOATING;CALLE MOLL DE LA PANSA, S/N MARINA EL PORTET;3700;3;ALICANTE;63;DÉNIA;LA MARINA ALTA;emotionalboating@gmail.com;+34 633 653 111;;http://www.emotionalboating.com;;Dénia (ALICANTE), Teulada (ALICANTE), Xàbia/Jávea (ALICANTE)
26/01/2025 1:00;CVTA00313 A;MAKANA SUP;CALLE VELERO, Nº 5, JUNTO AL HOTEL CALAS DE ALICANTE, 5;3540;3;ALICANTE;14;ALACANT/ALICANTE;L'ALACANTI;info@makanasup.com;+34 623 362 532;;https://makanasup.com;;Alacant/Alicante (ALICANTE)
26/01/2025 1:00;CVTA00314 A;JET BOAT CAMPELLO;CALLE LA ILLETA, LOCALES 1, 9 Y 10-C.N.CAMPELLO, 1;3560;3;ALICANTE;50;EL CAMPELLO;L'ALACANTI;hola@jetboatcampello.com;615930121;;http://www.jetboatcampello.com;;El Campello (ALICANTE)
